candidateId,value,universidad homologada
630665b8594e18004af0526f,Universidad Andina Néstor Cáceres Velásquez - Uancv,Universidad Andina Néstor Cáceres Velásquez - Uancv
630665b8594e18004af0526f,Universidad Andina Néstor Cáceres Velásquez - Uancv,Universidad Andina Néstor Cáceres Velásquez - Uancv
630665b8594e18004af0527b,Instituto Superior Tecnologico Privado Urusayhua,Instituto Superior Tecnologico Privado Urusayhua
630665b8594e18004af05282,Universidad Peruana De Ciencias Aplicadas.,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af05289,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b8594e18004af05289,I.e.s.t.p. Juanjui,I.e.s.t.p. Juanjui
630665b8594e18004af05289,San Marcos 00503,San Marcos 00503
630665b8594e18004af05294,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630665b8594e18004af05294,Trilce - Los Olivos,Trilce - Los Olivos
630665b8594e18004af0529e,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af0529e,Saco Oliveros,Saco Oliveros
630665b8594e18004af052a6,Universidad Autónoma Del Perú,Universidad Autónoma del Perú S.A.C.
630665b8594e18004af052ad,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af052b5,Universidad Tecnologica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b8594e18004af052b5,Universidad Nacional De Ingenieria,Universidad Nacional de Ingeniería
630665b8594e18004af052ca,Universidad La Salle,Universidad La Salle
630665b8594e18004af052d1,Cetpro - Computec Millenium - Chosica,Cetpro - Computec Millenium - Chosica
630665b8594e18004af052de,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b8594e18004af052ec,Universidad Nacional Del Altiplano,Universidad Nacional del Altiplano
630665b8594e18004af052f2,Adventista Miraflores,Adventista Miraflores
630665b8594e18004af052f9,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b8594e18004af052f9,Icpna,Icpna
630665b8594e18004af05303,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05309,Cepea,Cepea
630665b8594e18004af0530f,Universidad Nacional De Tumbes,Universidad Nacional de Tumbes
630665b8594e18004af05317,Universidad Andina Del Cusco,Universidad Andina del Cusco
630665b8594e18004af05320,Universidad Privada De Tacna,Universidad Privada de Tacna
630665b8594e18004af0532c,Universidad Nacional Del Callao - Unac,Universidad Nacional del Callao
630665b8594e18004af05336,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
630665b8594e18004af0533d,I.e.s.t.p Lurin,I.e.s.t.p Lurin
630665b8594e18004af05354,Universidad Peruana Los Andes,Universidad Peruana Los Andes
630665b8594e18004af05360,Instituto De Educación Superior Privado Certus,Instituto De Educación Superior Privado Certus
630665b8594e18004af05360,Instituto De Educación Superior Privado Certus,Instituto De Educación Superior Privado Certus
630665b8594e18004af05360,Instituto Global Pacífic,Instituto Global Pacífic
630665b8594e18004af05360,Instituto Global Pacífic,Instituto Global Pacífic
630665b8594e18004af0536c,Robert Owen,Robert Owen
630665b8594e18004af05375,Sise,Sise
630665b8594e18004af05375,Universidad Andina Néstor Caceres Velázquez,Universidad Andina Néstor Caceres Velázquez
630665b8594e18004af05388,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b8594e18004af05390,Ifb Certus,Ifb Certus
630665b8594e18004af05397,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af05397,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af053a0,Universidad Nacional De La Amazonia Peruana - Unap,Universidad Nacional de la Amazonía Peruana
630665b8594e18004af053a8,Ipae,Ipae
630665b8594e18004af053b1,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630665b8594e18004af053b1,Universidad Peruana Cayetano Heredia,Universidad Peruana Cayetano Heredia
630665b8594e18004af053b1,Cimas,Cimas
630665b8594e18004af053be,Universidad Continental,Universidad Continental
630665b8594e18004af053c5,Certus,Certus
630665b8594e18004af053ce,Universidad Nacional Del Callao,Universidad Nacional del Callao
630665b8594e18004af053d9,Certus,Certus
630665b8594e18004af053df,Instituto Privado Certus,Instituto Privado Certus
630665b8594e18004af053f3,Universidad De Lima,Universidad de Lima
630665b8594e18004af053f3,Santa Maria Eufrasia,Santa Maria Eufrasia
630665b8594e18004af053fb,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas - Upc
630665b8594e18004af053fb,Centro Peruano De  Estudios Bancarios - Cepeban,Centro Peruano De  Estudios Bancarios - Cepeban
630665b8594e18004af05407,Isil,Isil
630665b8594e18004af0540e,Instituto Cultural Britanico,Instituto Cultural Britanico
630665b8594e18004af0540e,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05418,Certus,Certus
630665b8594e18004af05421,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas - Upc
630665b8594e18004af05427,Instituto Superior Tecnológico Público Cap.  Fap. José Abelardo Quiñones,Instituto Superior Tecnológico Público Cap.  Fap. José Abelardo Quiñones
630665b8594e18004af05431,Idat,Idat
630665b8594e18004af05449,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af05451,Zegel Ipae,Zegel Ipae
630665b8594e18004af05451,Fey Y Alegría N° 68,Fey Y Alegría N° 68
630665b8594e18004af0545a,Ifb Certus,Ifb Certus
630665b8594e18004af05463,Universidad Cesar Vallejo - Ucv,Universidad Cesar Vallejo - Ucv
630665b8594e18004af0546b,Universidad De Huanuco,Universidad de Huánuco
630665b8594e18004af05474,Universidad Católica Sede Sapientiae,Universidad Católica Sedes Sapientiae
630665b8594e18004af0547b,Sise,Sise
630665b8594e18004af0547b,Instituto Peruano De Negocios,Instituto Peruano De Negocios
630665b8594e18004af0547b,Itforc,Itforc
630665b8594e18004af05488,Universidad Nacional Enrique Guzmán Y Valle,Universidad Nacional Enrique Guzmán Y Valle
630665b8594e18004af05490,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
630665b8594e18004af05497,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b8594e18004af054a1,Instituto Continental,Instituto Continental
630665b8594e18004af054a9,Ceprebanco,Ceprebanco
630665b8594e18004af054a9,Universidad César Vallejo,Universidad César Vallejo
630665b8594e18004af054b2,Universidad Nacional De La Amazonia Peruana,Universidad Nacional de la Amazonía Peruana
630665b8594e18004af054b2,Icpna,Icpna
630665b8594e18004af054c0,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af054c7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af054ce,Universidad Nacional Federico Villareal,Universidad Nacional Federico Villarreal
630665b8594e18004af054d5,Certus,Certus
630665b8594e18004af054d5,Certus,Certus
630665b8594e18004af054d5,I.e.p American Whitman,I.e.p American Whitman
630665b8594e18004af054de,Instituto  Metropolitano,Instituto  Metropolitano
630665b8594e18004af054e7,Universidad Andina Del Cusco,Universidad Andina del Cusco
630665b8594e18004af054f0,Isam,Isam
630665b8594e18004af054f9,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica Del Perú - Utp
630665b8594e18004af05501,Universidad Tecnológica De La S Andes,Universidad Tecnológica de los Andes
630665b8594e18004af05508,Juan Bosco De Huanuco,Juan Bosco De Huanuco
630665b8594e18004af0550e,Universidad Nacional Pedro Ruiz Gallo,Universidad Nacional Pedro Ruiz Gallo
630665b8594e18004af05516,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b8594e18004af0551e,Idat,Idat
630665b8594e18004af05529,instituto Superior Jhon A. Mackay,instituto Superior Jhon A. Mackay
630665b8594e18004af05531,Certus,Certus
630665b8594e18004af05538,Ifb Certus,Ifb Certus
630665b8594e18004af05538,Ifb Certus,Ifb Certus
630665b8594e18004af05542,Juan Velasco Albarado,Juan Velasco Albarado
630665b8594e18004af05542,Certus,Certus
630665b8594e18004af0554a,Fundación Pachacútec,Fundación Pachacútec
630665b8594e18004af05550,Universidad Continental,Universidad Continental
630665b8594e18004af05557,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b8594e18004af0555e,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b8594e18004af0555e,Paul Muller,Paul Muller
630665b8594e18004af05568,Certus,Certus
630665b8594e18004af0556f,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
630665b8594e18004af05576,Instituto San Ignacio De Loyola,Instituto San Ignacio De Loyola
630665b8594e18004af0557c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05594,Certus,Certus
630665b8594e18004af055a1,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af055a9,Instituto De Educacion Superior Tecnologico Privado Amazonico,Instituto De Educacion Superior Tecnologico Privado Amazonico
630665b8594e18004af055b1,Utp,Utp
630665b8594e18004af055b8,Universidad César Vallejo,Universidad César Vallejo
630665b8594e18004af055be,Upn,Upn
630665b8594e18004af055c5,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af055cc,Universidad Ricardo Palma,Universidad Ricardo Palma
630665b8594e18004af055d8,Universidad Nacional De La  Amazonia Peruana,Universidad Nacional de la Amazonía Peruana
630665b8594e18004af055df,Universidad Nacional De La Amazonía Peruana,Universidad Nacional de la Amazonía Peruana
630665b8594e18004af055e6,Isil,Isil
630665b8594e18004af055f4,Instituto Buen Pastor,Instituto Buen Pastor
630665b8594e18004af055f4,Ifb,Ifb
630665b8594e18004af055f4,Universidad Catolica Sede Sapientea,Universidad Católica Sedes Sapientiae
630665b8594e18004af05600,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05600,Colegio Emblemático Santa Rosa,Colegio Emblemático Santa Rosa
630665b8594e18004af0560b,I S.t.p Maria Rosario Araoz Pinto,I S.t.p Maria Rosario Araoz Pinto
630665b8594e18004af05613,Universidad César Vallejo,Universidad César Vallejo
630665b8594e18004af05619,Universidad Maria Auxiliadora,Universidad Maria Auxiliadora
630665b8594e18004af0561f,Universidad Alas Peruanas,Universidad Alas Peruanas
630665b8594e18004af05626,Universidad De San Martin De Porres,Universidad de San Martín de Porres
630665b8594e18004af0562e,Universidad Andina Del Cusco,Universidad Andina del Cusco
630665b8594e18004af05634,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af0563a,Instituto Nacional Antunes De Mayolo,Instituto Nacional Antunes De Mayolo
630665b8594e18004af05643,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b8594e18004af0564c,Instituto Sise,Instituto Sise
630665b8594e18004af05653,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af0565c,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b8594e18004af05663,Universidad Cesar Vallejo - Ucv,Universidad Cesar Vallejo - Ucv
630665b8594e18004af0566b,Upc,Upc
630665b8594e18004af05671,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b8594e18004af0567a,Isil,Isil
630665b8594e18004af0567a,Hans Cristian Andersen,Hans Cristian Andersen
630665b8594e18004af05684,Icpna,Icpna
630665b8594e18004af0568b,Instituto Sise,Instituto Sise
630665b8594e18004af05691,Universidad De San Martín De Porres,Universidad de San Martín de Porres
630665b8594e18004af05698,Zegel Ipae,Zegel Ipae
630665b8594e18004af056a5,Universidad Nacional De San Agustín - Unsa,Universidad Nacional De San Agustín - Unsa
630665b8594e18004af056af,Daniel Alcides Carriòn,Daniel Alcides Carriòn
630665b8594e18004af056af,Universidad Autonoma Del Peru,Universidad Autonoma Del Peru
630665b8594e18004af056ba,Sise,Sise
630665b8594e18004af056c1,Icpna,Icpna
630665b8594e18004af056c1,Pucp,Pucp
630665b8594e18004af056c1,Nuestra Señora De Las Mercedes,Nuestra Señora De Las Mercedes
630665b8594e18004af056d0,Virtualmente,Virtualmente
630665b8594e18004af056d7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af056dd,Certus,Certus
630665b8594e18004af056dd,Icpna,Icpna
630665b8594e18004af056ed,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b8594e18004af056ed,I. E 82 El Bosque,I. E 82 El Bosque
630665b8594e18004af056ed,Cica,Cica
630665b8594e18004af05700,Uch Ciencias Y Humanidades,Uch Ciencias Y Humanidades
630665b8594e18004af05700,Certus,Certus
630665b8594e18004af0570c,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af05713,Universidad San Martin De Porres,Universidad de San Martín de Porres
630665b8594e18004af0571a,Certus,Certus
630665b8594e18004af05721,Universidad Peruana De Las Américas,Universidad Peruana De Las Américas
630665b8594e18004af05721,Cimas,Cimas
630665b8594e18004af0572f,Universidad Nacional De Piura,Universidad Nacional de Piura
630665b8594e18004af05736,Instituto Idat,Instituto Idat
630665b8594e18004af0573e,Cibertev,Cibertev
630665b8594e18004af05748,Instituto Superior Sise,Instituto Superior Sise
630665b8594e18004af05748,I.e.p San Juan,I.e.p San Juan
630665b8594e18004af05751,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05757,Universidad Nacional San Luis Gonzaga,Universidad Nacional San Luis Gonzaga de Ica
630665b8594e18004af05762,Intituto Superior Cibertec,Intituto Superior Cibertec
630665b8594e18004af05768,San Ignacio De Loyola,San Ignacio De Loyola
630665b8594e18004af0576e,Contabilidad,Contabilidad
630665b8594e18004af0576e,Ifb,Ifb
630665b8594e18004af0577c,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b8594e18004af05783,Upc San Isidro,Upc San Isidro
630665b8594e18004af05783,I.e.p San José - Chimbote,I.e.p San José - Chimbote
630665b8594e18004af05783,Icpna,Icpna
630665b8594e18004af0578b,Zegel Ipae,Zegel Ipae
630665b8594e18004af0578b,Rosa A. Donayre De Morey – Secundaria,Rosa A. Donayre De Morey – Secundaria
630665b8594e18004af0578b,Rosa A. Donayre De Morey – Primaria,Rosa A. Donayre De Morey – Primaria
630665b8594e18004af05796,Universidad Ricardo Palma,Universidad Ricardo Palma
630665b8594e18004af057a3,Sise,Sise
630665b8594e18004af057a3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af057b0,Universidad Tecnológica Del Peru,Universidad Tecnológica del Perú S.A.C.
630665b8594e18004af057b7,Universidad Nacional De Huancavelica,Universidad Nacional de Huancavelica
630665b8594e18004af057c2,Instituto Sise,Instituto Sise
630665b8594e18004af057c9,Certus,Certus
630665b8594e18004af057d0,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
630665b8594e18004af057d0,William Harvey,William Harvey
630665b8594e18004af057d8,Universidad Peruana Unión,Universidad Peruana Unión
630665b8594e18004af057e0,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
630665b8594e18004af057e9,Certus Ifb,Certus Ifb
630665b8594e18004af057e9,Certus Ifb,Certus Ifb
630665b8594e18004af057f2,Insituto Superior Tecnologico Ramiro Prialé Prialé,Insituto Superior Tecnologico Ramiro Prialé Prialé
630665b8594e18004af057fc,Universidad Cientifica Del Peru,Universidad Cientifica Del Peru
630665b8594e18004af0580a,Instituto Superior Tecnológico Sise,Instituto Superior Tecnológico Sise
630665b8594e18004af0581a,Universidad Norbert Wiener,Universidad Norbert Wiener
630665b8594e18004af05827,Universidad Nacional San Antonio Abad Del Cusco,Universidad Nacional de San Antonio Abad del Cusco
630665b8594e18004af0582e,Universidad Nacional Mayor De San Marcos - Unmsm,Universidad Nacional Mayor de San Marcos
630665b8594e18004af05837,I.e.s.t.p Simón Bolívar,I.e.s.t.p Simón Bolívar
630665b8594e18004af05837,I.e.p.p. Santa María De Guadalupe,I.e.p.p. Santa María De Guadalupe
630665b8594e18004af05844,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05844,Colegio Primero De Mayo,Colegio Primero De Mayo
630665b8594e18004af0584f,Universidad Cesar Vallejo,Universidad Cesar Vallejo
630665b8594e18004af0584f,Cis,Cis
630665b8594e18004af0584f,Centro De Inglés,Centro De Inglés
630665b8594e18004af0584f,I.e Antonio Torres Araujo,I.e Antonio Torres Araujo
630665b8594e18004af0585c,I.s.t. Luciano Castillo Colonna,I.s.t. Luciano Castillo Colonna
630665b8594e18004af05862,Zegel Ipae,Zegel Ipae
630665b8594e18004af05869,San Vicente De Paul,San Vicente De Paul
630665b8594e18004af0586f,Instituto Telesup,Instituto Telesup
630665b8594e18004af05876,Certus,Certus
630665b8594e18004af0587d,Senati,Senati
630665b8594e18004af0587d,Icpna,Icpna
630665b8594e18004af05884,Certus,Certus
630665b8594e18004af05884,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
630665b8594e18004af05895,Sice,Sice
630665b8594e18004af05895,Extension Universitaria Umsm,Extension Universitaria Umsm
630665b8594e18004af0589e,Instituto Peruano De Sistemas Sise,Instituto Peruano De Sistemas Sise
630665b8594e18004af058a5,Certus,Certus
630665b8594e18004af058ad,Isil,Isil
630665b8594e18004af058ad,Trilce,Trilce
630665b8594e18004af058b5,Universidad Nacional De San Agustín,Universidad Nacional De San Agustín
630665b8594e18004af058be,Universidad Andina Del Cusco,Universidad Andina del Cusco
630665b8594e18004af058c6,Isil,Isil
630665b8594e18004af058cd,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
630665b8594e18004af058d6,Neumann,Neumann
630665b8594e18004af058d6,Universidad Privada De Tacna,Universidad Privada de Tacna
630665b8594e18004af058de,"I.e. Defensores De La Patria, N° 538","I.e. Defensores De La Patria, N° 538"
